iter	RMSE
1665	4.384283599
1666	4.382791306
1667	4.381767431
1668	4.381206746
1669	4.379712355
1670	4.379082626
1671	4.378227702
1672	4.376292676
1673	4.375717159
1674	4.374377721
1675	4.373670125
1676	4.371943962
1677	4.370965073
1678	4.369625352
1679	4.36796784
1680	4.367198007
1681	4.365773707
1682	4.36449523
1683	4.362339279
1684	4.361318684
1685	4.360171625
1686	4.359197874
1687	4.358522956
1688	4.357303094
1689	4.356249446
1690	4.355280633
1691	4.35483541
1692	4.354105191
1693	4.353366574
1694	4.352218047
1695	4.351029539
1696	4.350150612
1697	4.348994253
1698	4.348560417
1699	4.347486303
1700	4.34648861
1701	4.345709583
1702	4.344116546
1703	4.343663163
1704	4.34296991
1705	4.341845546
1706	4.341159274
1707	4.340401991
1708	4.339504144
1709	4.338389352
1710	4.33700719
1711	4.3361124
1712	4.335299039
1713	4.333718937
1714	4.332494949
1715	4.331869883
1716	4.330469119
1717	4.328980809
1718	4.328306896
1719	4.327222191
1720	4.32543493
1721	4.324666645
1722	4.323592692
1723	4.323001649
1724	4.321756859
1725	4.321443973
1726	4.319809478
1727	4.318411445
1728	4.317766426
1729	4.316489553
1730	4.315008309
1731	4.313429831
1732	4.312519579
1733	4.311495908
1734	4.309839346
1735	4.308358288
1736	4.307719014
1737	4.306316021
1738	4.305827688
1739	4.30482546
1740	4.303743708
1741	4.302660105
1742	4.301013193
1743	4.298966781
1744	4.29766069
1745	4.29662315
1746	4.294989735
1747	4.294305952
1748	4.293557537
1749	4.292358085
1750	4.291112771
1751	4.289443631
1752	4.288077513
1753	4.28677122
1754	4.285433874
1755	4.283734582
1756	4.282471621
1757	4.280985977
1758	4.27998502
1759	4.279181223
1760	4.277895204
1761	4.276873407
1762	4.275645323
1763	4.274272663
1764	4.273405337
1765	4.272179547
1766	4.270863648
1767	4.269980461
1768	4.268884556
1769	4.267766947
1770	4.267022669
1771	4.266048835
1772	4.264765052
1773	4.263606832
1774	4.262531216
1775	4.2614242
1776	4.260398134
1777	4.259678327
1778	4.258971961
1779	4.2581419
1780	4.256770877
1781	4.25559871
1782	4.254570177
1783	4.253025703
1784	4.251785513
1785	4.251171169
1786	4.250024758
1787	4.24886911
1788	4.247098252
1789	4.245887177
1790	4.244866368
1791	4.243366814
1792	4.242097982
1793	4.241615303
1794	4.2409648
1795	4.23995453
1796	4.239196517
1797	4.23816011
1798	4.236183261
1799	4.234694904
1800	4.233578461
1801	4.232031219
1802	4.231225565
1803	4.230437533
1804	4.229877154
1805	4.22853519
1806	4.227381696
1807	4.226221941
1808	4.225584115
1809	4.224395924
1810	4.223609981
1811	4.222630592
1812	4.221913481
1813	4.22086482
1814	4.220074631
1815	4.218623211
1816	4.21795888
1817	4.216739751
1818	4.215903768
1819	4.214538189
1820	4.213244648
1821	4.211256766
1822	4.209733767
1823	4.207730578
1824	4.206802557
1825	4.20523023
1826	4.20409848
1827	4.202866456
1828	4.201589813
1829	4.200151252
1830	4.199076479
1831	4.196970159
1832	4.195598451
1833	4.19444847
1834	4.192915265
1835	4.191542742
1836	4.190709415
1837	4.189965629
1838	4.188762197
1839	4.188163126
1840	4.186395092
1841	4.185641014
1842	4.184203957
1843	4.183568168
1844	4.182805309
1845	4.18154391
1846	4.180252176
1847	4.178916979
1848	4.178182949
1849	4.176957287
1850	4.175952171
1851	4.174886935
1852	4.173454101
1853	4.171880407
1854	4.170357296
1855	4.168517501
1856	4.167658601
1857	4.166411497
1858	4.165462541
1859	4.164645342
1860	4.163489074
1861	4.16210493
1862	4.160593835
1863	4.159597539
1864	4.158607519
1865	4.157190746
1866	4.15587422
1867	4.154371238
1868	4.153478601
1869	4.151856917
1870	4.150765553
1871	4.14930732
1872	4.147889689
1873	4.147184234
1874	4.145727038
1875	4.144565471
1876	4.142608132
1877	4.14166337
1878	4.140440621
1879	4.139108337
1880	4.138166565
1881	4.137347558
1882	4.136117665
1883	4.134463016
1884	4.132974803
1885	4.131612447
1886	4.131020826
1887	4.12959886
1888	4.128997864
1889	4.127428241
1890	4.125748763
1891	4.124678994
1892	4.123628353
1893	4.12246268
1894	4.120871256
1895	4.119832104
1896	4.118244139
1897	4.117553245
1898	4.116362371
1899	4.114573568
1900	4.113257992
1901	4.111625756
1902	4.11005578
1903	4.108912701
1904	4.107514659
1905	4.106913302
1906	4.106194166
1907	4.105023448
1908	4.103656637
1909	4.102460275
1910	4.10131464
1911	4.100347064
1912	4.098971386
1913	4.09736677
1914	4.095840983
1915	4.094530261
1916	4.092953411
1917	4.091630556
1918	4.089750997
1919	4.088589
1920	4.087119072
1921	4.0866107
1922	4.085231102
1923	4.0846191
1924	4.083690319
1925	4.082757217
1926	4.081548427
1927	4.080194033
1928	4.079716896
1929	4.07792527
1930	4.077000028
1931	4.075329435
1932	4.074248916
1933	4.073106809
1934	4.071956605
1935	4.070334972
1936	4.069299615
1937	4.068302298
1938	4.06668984
1939	4.065242973
1940	4.064292119
1941	4.063068803
1942	4.061265159
1943	4.060227274
1944	4.058892243
1945	4.057126138
1946	4.055858854
1947	4.054650764
1948	4.053418616
1949	4.052658301
1950	4.051147596
1951	4.050327597
1952	4.049029316
1953	4.047846224
1954	4.046562894
1955	4.045156849
1956	4.043946702
1957	4.043323346
1958	4.04241456
1959	4.041446474
1960	4.040477835
1961	4.039133291
1962	4.037921332
1963	4.037268132
1964	4.036100667
1965	4.034958521
1966	4.033869339
1967	4.032531925
1968	4.031250235
1969	4.030035516
1970	4.028464549
1971	4.027325831
1972	4.025961353
1973	4.024741797
1974	4.02381432
1975	4.022777675
1976	4.021113322
1977	4.019901418
1978	4.018631795
1979	4.017737578
1980	4.016560251
1981	4.015448392
1982	4.014309923
1983	4.012508851
1984	4.011913368
1985	4.010506767
1986	4.010007037
1987	4.008361259
1988	4.007178655
1989	4.006425205
1990	4.00481649
1991	4.003199161
1992	4.002189667
1993	4.000997297
1994	3.999746582
1995	3.998475236
1996	3.99729639
1997	3.996417525
1998	3.995273563
1999	3.994609923
2000	3.993313971
2001	3.992244107
2002	3.990734364
2003	3.989375833
2004	3.987608302
2005	3.986471652
2006	3.985010203
2007	3.984141426
2008	3.982753987
2009	3.982015744
2010	3.980830102
2011	3.979563631
2012	3.978215504
2013	3.976782354
2014	3.976057417
2015	3.974623611
2016	3.974097585
2017	3.972710962
2018	3.971616618
2019	3.9700773
2020	3.968651799
2021	3.967675654
2022	3.966196574
2023	3.964853014
2024	3.963568678
2025	3.962424704
2026	3.961316007
2027	3.960311689
2028	3.959201053
2029	3.957977544
2030	3.956784228
2031	3.955554067
2032	3.954535496
2033	3.953023841
2034	3.952292779
2035	3.95164196
2036	3.950333012
2037	3.949162038
2038	3.947968577
2039	3.947172268
2040	3.946230269
2041	3.944968493
2042	3.943969809
2043	3.942857443
2044	3.941653877
2045	3.940754801
2046	3.938954267
2047	3.937711177
2048	3.936581297
2049	3.935317731
2050	3.93373052
2051	3.932876327
2052	3.931838928
2053	3.930749953
2054	3.929308821
2055	3.928095872
2056	3.926637851
2057	3.925798327
2058	3.924469388
2059	3.923288363
2060	3.92194081
2061	3.920191531
2062	3.918977146
2063	3.917594595
2064	3.916753066
2065	3.915317302
2066	3.913711042
2067	3.912606367
2068	3.911121608
2069	3.909624953
2070	3.908317486
2071	3.906814402
2072	3.905433157
2073	3.903849167
2074	3.902651984
2075	3.901470155
2076	3.900312162
2077	3.899274991
2078	3.898609545
2079	3.897762908
2080	3.896995097
2081	3.895702347
2082	3.894116461
2083	3.893068894
2084	3.892105143
2085	3.890758636
2086	3.89018302
2087	3.88940569
2088	3.888218145
2089	3.887155055
2090	3.885357106
2091	3.884202184
2092	3.882807567
2093	3.882110369
2094	3.881258028
2095	3.87998162
2096	3.878848555
2097	3.877592395
2098	3.876395758
2099	3.87537801
2100	3.873933243
2101	3.872944565
2102	3.87165278
2103	3.870313089
2104	3.868931527
2105	3.867467872
2106	3.866734368
2107	3.865855278
2108	3.864567778
2109	3.863200985
2110	3.861880962
2111	3.860788368
2112	3.859960954
2113	3.858670117
2114	3.857102227
2115	3.856258641
2116	3.855412625
2117	3.853900458
2118	3.852891592
2119	3.851750736
2120	3.850074179
2121	3.849052801
2122	3.848340955
2123	3.84730084
2124	3.846459306
2125	3.845395677
2126	3.844373405
2127	3.843756272
2128	3.842536689
2129	3.841342669
2130	3.840086521
2131	3.839114592
2132	3.837960954
2133	3.836416923
2134	3.835140516
2135	3.83398233
2136	3.832998228
2137	3.83183145
2138	3.830624079
2139	3.829100544
2140	3.828069067
2141	3.826968927
2142	3.825682609
2143	3.824286256
2144	3.822963805
2145	3.821691739
2146	3.820047911
2147	3.819609013
2148	3.81829012
2149	3.817120597
2150	3.815978355
2151	3.81481577
2152	3.813306389
2153	3.812038862
2154	3.810399951
2155	3.808965898
2156	3.807400582
2157	3.805933268
2158	3.805257124
2159	3.803809855
2160	3.802572246
2161	3.801288955
2162	3.800467827
2163	3.799927441
2164	3.798665448
2165	3.797642504
2166	3.796192753
2167	3.795094973
2168	3.794238814
2169	3.793147033
2170	3.792684649
2171	3.792041689
2172	3.791436933
2173	3.790427839
2174	3.789908406
2175	3.788788734
2176	3.787348084
2177	3.786026263
2178	3.784794551
2179	3.783227102
2180	3.782199789
2181	3.781145101
2182	3.780160627
2183	3.778946941
2184	3.777757063
2185	3.77713563
2186	3.775907445
2187	3.774324742
2188	3.773284676
2189	3.771903308
2190	3.770724634
2191	3.769242747
2192	3.768376665
2193	3.767357502
2194	3.766355089
2195	3.765020045
2196	3.763668209
2197	3.762320784
2198	3.761607159
2199	3.760411476
2200	3.758807641
2201	3.757411232
2202	3.755801466
2203	3.75468702
2204	3.753537107
2205	3.752618828
2206	3.751321016
2207	3.750326674
2208	3.748948321
2209	3.748170487
2210	3.746685359
2211	3.745439862
2212	3.744160374
2213	3.743111373
2214	3.741876191
2215	3.74066728
2216	3.739762255
2217	3.738603899
2218	3.737426105
2219	3.736161172
2220	3.735487437
2221	3.734671712
2222	3.73335298
2223	3.732482667
2224	3.731595096
2225	3.730432707
2226	3.729376723
2227	3.72813461
2228	3.72744682
2229	3.726244442
2230	3.72486593
2231	3.724040629
2232	3.723474971
2233	3.722403732
2234	3.721363845
2235	3.719780909
2236	3.718545345
2237	3.717396394
2238	3.715910954
2239	3.714499116
2240	3.71326336
2241	3.711775463
2242	3.710832762
2243	3.709879854
2244	3.708453113
2245	3.707089719
2246	3.705630251
2247	3.704436829
2248	3.703366899
2249	3.702370617
2250	3.701329394
2251	3.700800908
2252	3.699775982
2253	3.69853517
2254	3.697514962
2255	3.696246839
2256	3.694918488
2257	3.693529773
2258	3.692500058
2259	3.691238755
2260	3.690151273
2261	3.689227291
2262	3.688094856
2263	3.687020477
2264	3.685898576
2265	3.684747447
2266	3.683804984
2267	3.68280091
2268	3.681530075
2269	3.68067689
2270	3.679460028
2271	3.677894442
2272	3.676751164
2273	3.675666568
2274	3.674476156
2275	3.673081726
2276	3.671732206
2277	3.670535078
2278	3.66927315
2279	3.66800615
2280	3.666398524
2281	3.665288588
2282	3.663436522
2283	3.662486925
2284	3.661332432
2285	3.660685553
2286	3.65970794
2287	3.658738324
2288	3.657509821
2289	3.656510546
2290	3.655418454
2291	3.654740263
2292	3.653255535
2293	3.651865591
2294	3.650533514
2295	3.649893517
2296	3.648651421
2297	3.647437906
2298	3.646901404
2299	3.645855052
2300	3.644568297
2301	3.643784564
2302	3.642855592
2303	3.642481598
2304	3.641458825
2305	3.640706806
2306	3.639712928
2307	3.638913935
2308	3.638169051
2309	3.636796068
2310	3.635950568
2311	3.634930714
2312	3.633558577
2313	3.63264356
2314	3.631974892
2315	3.630937168
2316	3.62974646
2317	3.628501653
2318	3.6267714
2319	3.625736852
2320	3.624956894
2321	3.624121476
2322	3.622751541
2323	3.621404691
2324	3.620450833
2325	3.619378575
2326	3.618052018
2327	3.617314024
2328	3.615984097
2329	3.614894341
2330	3.613586433
2331	3.612496863
2332	3.611132667
2333	3.609982477
2334	3.608752352
2335	3.607571756
2336	3.607000163
2337	3.60577345
2338	3.605241732
2339	3.60389106
2340	3.602701529
2341	3.601367506
2342	3.600437813
2343	3.599522568
2344	3.598646035
2345	3.597541164
2346	3.596831979
2347	3.595391781
2348	3.594270068
2349	3.59312153
2350	3.591977664
2351	3.590644452
2352	3.589684798
2353	3.588484815
2354	3.587624146
2355	3.586343335
2356	3.585286752
2357	3.584318855
2358	3.583092247
2359	3.581922148
2360	3.580767938
2361	3.579432921
2362	3.579020496
2363	3.57772749
2364	3.576690416
2365	3.575680107
2366	3.574860478
2367	3.574424865
2368	3.573324672
2369	3.572474374
2370	3.571330044
2371	3.570199185
2372	3.569228908
2373	3.568139087
2374	3.567035902
2375	3.566102672
2376	3.565069357
2377	3.563999696
2378	3.563297742
2379	3.562129635
2380	3.561466427
2381	3.560649655
2382	3.559648353
2383	3.558705305
2384	3.558077935
2385	3.557040997
2386	3.556089934
2387	3.554907031
2388	3.553729115
2389	3.552875696
2390	3.551577133
2391	3.550532359
2392	3.549315202
2393	3.548404967
2394	3.547289749
2395	3.546595485
2396	3.545586451
2397	3.545271773
2398	3.544157843
2399	3.54307045
2400	3.542199246
2401	3.541186468
2402	3.539973575
2403	3.538914892
2404	3.537357899
2405	3.536311685
2406	3.535555944
2407	3.534431648
2408	3.533038044
2409	3.53184275
2410	3.530790931
2411	3.529642241
2412	3.528742022
2413	3.527694254
2414	3.526760016
2415	3.526095603
2416	3.525088693
2417	3.523556444
2418	3.522580656
2419	3.521960909
2420	3.520829955
2421	3.519831653
2422	3.518983919
2423	3.517936871
2424	3.517023725
2425	3.51621508
2426	3.515057894
2427	3.514575303
2428	3.513678389
2429	3.512764313
2430	3.511775498
2431	3.510453346
2432	3.509430841
2433	3.508352045
2434	3.507344397
2435	3.506164019
2436	3.504660422
2437	3.503515158
2438	3.502747998
2439	3.501411141
2440	3.500282977
2441	3.498888701
2442	3.497847794
2443	3.497178681
2444	3.496409257
2445	3.495915671
2446	3.494772125
2447	3.493756619
2448	3.492608017
2449	3.491571889
2450	3.490645806
2451	3.490048797
2452	3.489633135
2453	3.488587103
2454	3.487968906
2455	3.487360309
2456	3.486368618
2457	3.48522345
2458	3.483793707
2459	3.483004964
2460	3.482270275
2461	3.481114072
2462	3.479893079
2463	3.478445299
2464	3.4775937
2465	3.476310737
2466	3.47535325
2467	3.474084818
2468	3.47288619
2469	3.471587129
2470	3.471093244
2471	3.470410545
2472	3.469465914
2473	3.468376368
2474	3.467556649
2475	3.466554272
2476	3.465429094
2477	3.464385043
2478	3.463519325
2479	3.461837314
2480	3.460936872
2481	3.459893225
2482	3.458039556
2483	3.45724698
2484	3.456166638
2485	3.455068623
2486	3.453757643
2487	3.452643427
2488	3.452202912
2489	3.451419968
2490	3.450541983
2491	3.449619405
2492	3.448156542
2493	3.446985636
2494	3.445659362
2495	3.444618584
2496	3.443526966
2497	3.442574256
2498	3.441561745
2499	3.440710798
2500	3.439745996
2501	3.438607599
2502	3.437741388
2503	3.436787288
2504	3.435541144
2505	3.43458088
2506	3.433702198
2507	3.432665338
2508	3.43153458
2509	3.43100002
2510	3.430062906
2511	3.429517729
2512	3.428274371
2513	3.427084833
2514	3.425998639
2515	3.424842002
2516	3.424148868
2517	3.42316583
2518	3.422500484
2519	3.421646296
2520	3.42047464
2521	3.41973858
2522	3.418774853
2523	3.417669342
2524	3.416931278
2525	3.415995681
2526	3.415172567
2527	3.414183075
2528	3.413536626
2529	3.412567783
2530	3.411682903
2531	3.410499265
2532	3.409795804
2533	3.408817619
2534	3.407909263
2535	3.407085694
2536	3.40646485
2537	3.406092149
2538	3.405016505
2539	3.40343216
2540	3.402795626
2541	3.40182956
2542	3.401379831
2543	3.400521023
2544	3.399117134
2545	3.397948114
2546	3.396438801
2547	3.39611373
2548	3.395373218
2549	3.394284266
2550	3.393166822
2551	3.392665925
2552	3.391497953
2553	3.390493122
2554	3.389581337
2555	3.388419451
2556	3.3873295
2557	3.386236502
2558	3.38536959
2559	3.38405008
2560	3.3826262
2561	3.381505538
2562	3.380632739
2563	3.379666596
2564	3.378357299
2565	3.377343348
2566	3.376708743
2567	3.375742847
2568	3.374511804
2569	3.373562853
2570	3.3728217
2571	3.3717416
2572	3.370768311
2573	3.370212928
2574	3.369069289
2575	3.368438774
2576	3.368013335
2577	3.36721074
2578	3.36611789
2579	3.365325862
2580	3.364177349
2581	3.363244933
2582	3.362708271
2583	3.362077869
2584	3.361376422
2585	3.360506948
2586	3.359212647
2587	3.358179014
2588	3.357006999
2589	3.355972352
2590	3.354773567
2591	3.35402513
2592	3.353024617
2593	3.351439044
2594	3.35046503
2595	3.349526571
2596	3.348413884
2597	3.347705911
2598	3.346897857
2599	3.345744175
2600	3.344678002
2601	3.343948855
2602	3.34290237
2603	3.342081766
2604	3.340902004
2605	3.339821753
2606	3.338852111
2607	3.338227906
2608	3.337415501
2609	3.336456781
2610	3.335589171
2611	3.334607237
2612	3.333284992
2613	3.332178629
2614	3.331101809
2615	3.330580424
2616	3.329675254
2617	3.32859093
2618	3.327503807
2619	3.326249962
2620	3.325373314
2621	3.324582092
2622	3.32396336
2623	3.323271792
2624	3.322490451
2625	3.321511969
2626	3.320532138
2627	3.319406008
2628	3.318696447
2629	3.317629034
2630	3.316752717
2631	3.315734652
2632	3.315077892
2633	3.314056348
2634	3.312865598
2635	3.311597035
2636	3.310972967
2637	3.310684378
2638	3.309735006
2639	3.308172212
2640	3.307747
2641	3.307246957
2642	3.30665801
2643	3.305986955
2644	3.304869964
2645	3.303915837
2646	3.302526042
2647	3.301579688
2648	3.300484201
2649	3.299633195
2650	3.298507904
2651	3.297584001
2652	3.296831834
2653	3.295457499
2654	3.294607302
2655	3.294266083
2656	3.292972699
2657	3.292508511
2658	3.291965831
2659	3.291242727
2660	3.290297976
2661	3.289044228
2662	3.28800297
2663	3.286895026
2664	3.285743646
2665	3.284712905
2666	3.284279348
2667	3.283360818
2668	3.282211665
2669	3.281456663
2670	3.28012986
2671	3.279215708
2672	3.278795651
2673	3.27795882
2674	3.277071192
2675	3.275868907
2676	3.274760877
2677	3.273613853
2678	3.272609679
2679	3.272120616
2680	3.271373298
2681	3.270171026
2682	3.269612859
2683	3.268833535
2684	3.268005876
2685	3.267076966
2686	3.265821751
2687	3.2645005
2688	3.263526739
2689	3.262336121
2690	3.261803029
2691	3.261024838
2692	3.260094506
2693	3.259132796
2694	3.257836989
2695	3.256889023
2696	3.255895943
2697	3.25486101
2698	3.254034326
2699	3.253077322
2700	3.251935337
2701	3.251135333
2702	3.250427402
2703	3.248728144
2704	3.247702846
2705	3.246301009
2706	3.245329696
2707	3.244282966
2708	3.243357604
2709	3.242659651
2710	3.241552265
2711	3.240424313
2712	3.239390849
2713	3.238661368
2714	3.237670351
2715	3.236640065
2716	3.235569626
2717	3.234526656
2718	3.233020771
2719	3.232096688
2720	3.231178735
2721	3.230112681
2722	3.22862917
2723	3.227673043
2724	3.226718668
2725	3.225804561
2726	3.225118746
2727	3.224373679
2728	3.223218497
2729	3.222016775
2730	3.221508401
2731	3.220476694
2732	3.220027078
